name,iau_name,salt_x1,salt_x1_err,salt_c,salt_c_err,rbtl_av,rbtl_av_err,rbtl_dm,rbtl_dm_err,xi_1,xi_2,xi_3,dm_residuals_twins,dm_residuals_salt,mask_twins,mask_salt
SNF20060609-002,SNF20060609-002,0.27391553113250744,0.14682598262309732,0.2056205578233028,0.031249833585961673,0.5465079858071057,0.01251451138623502,-0.1526338300333072,0.0555128981432595,2.3661642672856202,-0.054574239329549655,-1.1551125154213389,-0.047094159077989056,0.09139540595710738,False,False
SNF20060618-023,SNF20060618-023,-0.12324750839147924,0.1872168656510791,0.04564410897642479,0.031537871573099174,0.029592491629564774,0.017129562524550102,-0.2671657329793228,0.025971151192907993,3.413035256833203,1.1453590293674734,0.343201109088854,-0.03593142233935387,-0.35783602936151837,False,False
SNF20060621-015,SNF20060621-015,0.5125516797878742,0.21528907738238612,-0.10192636058471116,0.030716272806309064,-0.24711241409867138,0.012151158039105972,-0.03140688179015028,0.04122105610478562,0.8632962996182814,0.10729224522365544,0.7121032896367695,-0.025725286494413906,-0.014212509123939121,True,True
SNF20060907-000,SNF20060907-000,-0.12220687726452084,0.22248206241295332,-0.10847266137200273,0.030001724533357588,-0.21393159289768512,0.0124917185004045,0.08408369384539399,0.03998871668609106,0.3148106839389947,-0.9283501991856986,1.6794208968897388,0.08494667949761515,0.038670091913902915,True,True
SNF20060908-004,SNF20060908-004,0.7424573202426892,0.16802435966097384,-0.040338025275651224,0.029735008075993774,-0.1752934873255663,0.013636201208518996,-0.08848264184421856,0.0458811275582665,-0.8088596349874464,2.230822065610416,0.9957313570312875,-0.07613650320517407,-0.10361442083557648,False,False
SNF20060911-014,SNF20060911-014,0.5071691262606297,0.16300569238804563,-0.17901851294687465,0.02740135237781277,-0.43481302227920626,0.013299064086953668,0.16028842272774932,0.026265054084916386,1.5249861409256062,0.9776989305037173,-2.004578361955609,0.17333593773285347,0.07943279952261495,True,True
SNF20060912-000,SNF20060912-000,0.15913241283074342,0.21291979945424533,0.10907581718299175,0.030240308347923017,0.2880384142311623,0.013711258323607601,-0.31369939087753596,0.03250377749981727,-0.5656827734818518,1.3262859641670264,3.063999109239819,-0.17985343766827172,-0.2009337746593527,True,True
SNF20060916-002,SNF20060916-002,1.5942965641932823,0.2674074597481164,-0.036399281598968436,0.03528807638502618,-0.17033974824337786,0.0145352927606044,-0.06603906385322801,0.033305028639803745,0.9294081580981691,0.7722954732024373,-1.2085405752708829,-0.07526638094317549,0.13456091448391927,False,False
SNF20061011-005,SNF20061011-005,0.7210271410563429,0.239246919159795,-0.14949909465714217,0.0342242262042704,-0.27813804588890445,0.014651101286445787,-0.07954414940498974,0.09695793216336003,0.0961543775110012,0.7877205433773177,-0.6679893180126694,-0.09945762470067089,0.03230199127528355,True,True
SNF20061020-000,SNF20061020-000,-1.8884511807721225,0.19919029377308783,-0.013638824698642527,0.03381964639781376,0.16117605366892704,0.012024220157283364,0.023150498698105374,0.05822280923673516,-0.258814199438396,-2.8297321315592234,0.12172439325434607,-0.013655357287866151,-0.029129257237940465,True,True
SNF20061021-003,SNF20061021-003,0.09109977234438027,0.17882059611513945,0.0414017358163119,0.030993990566458907,0.14708682962785322,0.012847973693699959,-0.09918937700184116,0.03707361658702292,-0.005056172063652627,-0.08306731921998764,0.33720683128244194,-0.07567560791098751,-0.003933297179766981,True,True
SNF20061022-005,SNF20061022-005,1.0198292739238486,0.23903145425357675,0.04821654912611839,0.030625613171404886,0.0,0.013013705658783865,-0.1063084385155443,0.030322819924674376,4.2151524038409995,0.7163124989274812,-1.0311212694747454,0.15171462130126642,-0.047089429941182814,True,True
